,State,Position,District,Candidate,Party,Year Elected,Next Election,Number of Terms in Position,Unopposed in Last Election,DEM Unopposed in Primary,REP Unopposed in Primary
0,South Carolina,Attorney General,0,Michael Alan Wilson,REP,2010,2014,0,No,Yes,No
1,South Carolina,Comptroller,0,Richard Eckstrom,REP,2010,2014,0,No,Yes,Yes
2,South Carolina,Governor,nan,Nikki Haley,REP,2010,2014,0,No,No,No
3,South Carolina,Secretary Of State,0,John Mark Hammond,REP,2010,2014,0,No,Yes,No
4,South Carolina,State Representative,1,Bill Whitmire,REP,2012,2014,6,No,Yes,Yes
229,South Carolina,State Representative,1,Bill Whitmire,REP,2008,2010,4,Yes,Yes,Yes
5,South Carolina,State Representative,2,Bill Sandifer III,REP,2012,2014,7,No,Yes,Yes
265,South Carolina,State Representative,2,Bill Sandifer III,REP,2008,2010,5,Yes,Yes,Yes
6,South Carolina,State Representative,3,R Skelton,REP,2012,2014,6,No,Yes,Yes
276,South Carolina,State Representative,3,R Skelton,REP,2008,2010,4,No,Yes,Yes
7,South Carolina,State Representative,4,Davey Hiott,REP,2012,2014,5,Yes,Yes,No
287,South Carolina,State Representative,4,Davey Hiott,REP,2008,2010,3,Yes,Yes,No
8,South Carolina,State Representative,5,Phillip Owens,REP,2012,2014,6,Yes,Yes,No
298,South Carolina,State Representative,5,Phillip Owens,REP,2008,2010,4,Yes,Yes,No
9,South Carolina,State Representative,6,Brian Keith White,REP,2012,2014,7,Yes,Yes,No
309,South Carolina,State Representative,6,Brian Keith White,REP,2008,2010,5,Yes,Yes,No
10,South Carolina,State Representative,7,Mike Gambrell,REP,2012,2014,4,Yes,Yes,No
320,South Carolina,State Representative,7,Mike Gambrell,REP,2008,2010,2,No,Yes,No
11,South Carolina,State Representative,8,Don Bowen,REP,2012,2014,4,No,Yes,No
331,South Carolina,State Representative,8,Don Bowen,REP,2008,2010,2,No,Yes,No
12,South Carolina,State Representative,9,Anne Thayer,REP,2012,2014,2,Yes,Yes,Yes
342,South Carolina,State Representative,9,Michael Thompson,REP,2008,2010,5,Yes,Yes,Yes
13,South Carolina,State Representative,10,Joshua Putnam,REP,2012,2014,2,Yes,Yes,Yes
230,South Carolina,State Representative,10,Daniel Cooper,REP,2008,2010,5,Yes,Yes,Yes
14,South Carolina,State Representative,11,Craig Gagnon,REP,2012,2014,1,No,Yes,No
241,South Carolina,State Representative,11,Paul Agnew,DEM,2008,2010,3,Yes,Yes,No
15,South Carolina,State Representative,12,Anne Parks,DEM,2012,2014,7,Yes,Yes,Yes
252,South Carolina,State Representative,12,Anne Parks,DEM,2008,2010,5,Yes,Yes,Yes
16,South Carolina,State Representative,13,Robert Shannon Riley,REP,2012,2014,1,No,Yes,Yes
258,South Carolina,State Representative,13,Gene Pinson,REP,2008,2010,4,Yes,Yes,Yes
17,South Carolina,State Representative,14,Mike Pitts,REP,2012,2014,6,No,Yes,Yes
259,South Carolina,State Representative,14,Mike Pitts,REP,2008,2010,4,Yes,Yes,Yes
18,South Carolina,State Representative,15,Samuel Rivers Jr.,PETITIONING CANDIDATE,2012,2014,1,No,Yes,No
260,South Carolina,State Representative,15,Jeff Duncan,REP,2008,2010,4,Yes,Yes,No
19,South Carolina,State Representative,16,Mark Willis,REP,2012,2014,3,Yes,Yes,Yes
261,South Carolina,State Representative,16,Mark Willis,REP,2008,2010,1,No,Yes,Yes
20,South Carolina,State Representative,17,Tom Corbin,REP,2012,2014,2,Yes,Yes,No
262,South Carolina,State Representative,17,Harry Cato,REP,2008,2010,5,Yes,Yes,No
21,South Carolina,State Representative,18,Tommy Stringer,REP,2012,2014,3,Yes,Yes,No
263,South Carolina,State Representative,18,Tommy Stringer,REP,2008,2010,1,Yes,Yes,No
22,South Carolina,State Representative,19,Dwight Loftis,REP,2012,2014,7,Yes,No,Yes
264,South Carolina,State Representative,19,Dwight Loftis,REP,2008,2010,5,Yes,No,Yes
23,South Carolina,State Representative,20,Dan Hamilton,REP,2012,2014,3,No,Yes,No
266,South Carolina,State Representative,20,Dan Hamilton,REP,2008,2010,1,Yes,Yes,No
24,South Carolina,State Representative,21,Phyllis Henderson,REP,2012,2014,1,Yes,Yes,No
267,South Carolina,State Representative,21,William Wylie,REP,2008,2010,1,Yes,Yes,No
25,South Carolina,State Representative,22,Wendy Nanney,REP,2012,2014,3,No,Yes,No
268,South Carolina,State Representative,22,Wendy Nanney,REP,2008,2010,1,Yes,Yes,No
26,South Carolina,State Representative,23,Chandra Dillard,DEM,2012,2014,3,Yes,Yes,Yes
269,South Carolina,State Representative,23,Chandra Dillard,DEM,2008,2010,1,No,Yes,Yes
27,South Carolina,State Representative,24,Bruce Bannister,REP,2012,2014,4,No,Yes,Yes
270,South Carolina,State Representative,24,Bruce Bannister,REP,2008,2010,2,Yes,Yes,Yes
28,South Carolina,State Representative,25,Leola Robinson-Simpson,DEM,2012,2014,1,Yes,No,Yes
271,South Carolina,State Representative,25,Karl Allen,DEM,2008,2010,5,No,No,Yes
29,South Carolina,State Representative,26,Raye Felder,PETITIONING CANDIDATE,2012,2014,1,No,Yes,Yes
272,South Carolina,State Representative,26,Rex Fontaine Rice,REP,2008,2010,5,Yes,Yes,Yes
30,South Carolina,State Representative,27,Garry Smith,REP,2012,2014,5,No,Yes,No
273,South Carolina,State Representative,27,Garry Smith,REP,2008,2010,3,Yes,Yes,No
31,South Carolina,State Representative,28,Eric Bedingfield,REP,2012,2014,4,Yes,Yes,No
274,South Carolina,State Representative,28,Eric Bedingfield,REP,2008,2010,2,No,Yes,No
32,South Carolina,State Representative,29,Dennis Carroll Moss,REP,2012,2014,4,Yes,Yes,Yes
275,South Carolina,State Representative,29,Dennis Carroll Moss,DEM,2008,2010,2,No,Yes,Yes
33,South Carolina,State Representative,30,Steve Stephen Moss,REP,2012,2014,2,Yes,Yes,Yes
277,South Carolina,State Representative,30,Olin Ray Philips,DEM,2008,2010,5,No,Yes,Yes
34,South Carolina,State Representative,31,Harold Mitchell Jr.,DEM,2012,2014,4,Yes,Yes,Yes
278,South Carolina,State Representative,31,Harold Mitchell Jr.,DEM,2008,2010,2,Yes,Yes,Yes
35,South Carolina,State Representative,32,Joseph Derham Cole Jr.,REP,2012,2014,3,Yes,Yes,No
279,South Carolina,State Representative,32,Joseph Derham Cole Jr.,REP,2008,2010,1,No,Yes,No
36,South Carolina,State Representative,33,Eddie Tallon,REP,2012,2014,2,Yes,Yes,No
280,South Carolina,State Representative,33,Lanny Littlejohn Sr.,REP,2008,2010,5,No,Yes,No
37,South Carolina,State Representative,34,Mike Michael Forrester,REP,2012,2014,3,No,Yes,Yes
281,South Carolina,State Representative,34,Mike Michael Forrester,REP,2008,2010,1,No,Yes,Yes
38,South Carolina,State Representative,35,Bill Chumley,REP,2012,2014,2,Yes,Yes,Yes
282,South Carolina,State Representative,35,Keith Kelly,REP,2008,2010,2,Yes,Yes,Yes
39,South Carolina,State Representative,36,Merita Ann Allison,REP,2012,2014,3,No,Yes,Yes
283,South Carolina,State Representative,36,Merita Ann Allison,REP,2008,2010,1,Yes,Yes,Yes
40,South Carolina,State Representative,37,Donna Hicks Wood,REP,2012,2014,1,Yes,Yes,No
284,South Carolina,State Representative,37,Steve Parker,REP,2008,2010,1,No,Yes,No
41,South Carolina,State Representative,38,Doug Douglas Brannon,REP,2012,2014,2,Yes,Yes,No
285,South Carolina,State Representative,38,Joey Millwood,REP,2008,2010,1,No,Yes,No
42,South Carolina,State Representative,39,Ralph Shealy Kennedy,REP,2012,2014,1,No,Yes,Yes
286,South Carolina,State Representative,39,Marion Frye,REP,2008,2010,5,No,Yes,Yes
43,South Carolina,State Representative,40,Walt McLeod,DEM,2012,2014,7,Yes,Yes,Yes
288,South Carolina,State Representative,40,Walt McLeod,DEM,2008,2010,5,Yes,Yes,Yes
44,South Carolina,State Representative,41,Marygail Douglas,DEM,2012,2014,1,No,No,Yes
289,South Carolina,State Representative,41,Boyd Brown,DEM,2008,2010,1,No,No,Yes
45,South Carolina,State Representative,42,Mike Anthony,DEM,2012,2014,6,No,Yes,No
290,South Carolina,State Representative,42,Mike Anthony,DEM,2008,2010,4,Yes,Yes,No
46,South Carolina,State Representative,43,Greg Gregory Delleney Jr.,REP,2012,2014,7,Yes,Yes,No
291,South Carolina,State Representative,43,Greg Gregory Delleney Jr.,REP,2008,2010,5,Yes,Yes,No
47,South Carolina,State Representative,44,Mandy Powers Norrell,DEM,2012,2014,1,No,Yes,Yes
292,South Carolina,State Representative,44,Jimmy Neal,DEM,2008,2010,5,Yes,Yes,Yes
48,South Carolina,State Representative,45,Deborah Long,REP,2012,2014,3,Yes,Yes,Yes
293,South Carolina,State Representative,45,Deborah Long,REP,2008,2010,1,No,Yes,Yes
49,South Carolina,State Representative,46,Gary Simrill,REP,2012,2014,7,Yes,Yes,Yes
294,South Carolina,State Representative,46,Gary Simrill,REP,2008,2010,5,No,Yes,Yes
50,South Carolina,State Representative,47,Tommy Pope,REP,2012,2014,2,Yes,Yes,Yes
295,South Carolina,State Representative,47,Herbert Kirsh,DEM,2008,2010,5,Yes,Yes,Yes
51,South Carolina,State Representative,48,Ralph Norman,REP,2012,2014,2,Yes,Yes,Yes
296,South Carolina,State Representative,48,Carl Gullick,REP,2008,2010,2,Yes,Yes,Yes
52,South Carolina,State Representative,49,John King,DEM,2012,2014,3,Yes,Yes,Yes
297,South Carolina,State Representative,49,John King,DEM,2008,2010,1,No,Yes,Yes
53,South Carolina,State Representative,50,Grady Brown,DEM,2012,2014,7,Yes,Yes,Yes
299,South Carolina,State Representative,50,Grady Brown,DEM,2008,2010,5,Yes,Yes,Yes
54,South Carolina,State Representative,51,David Weeks,DEM,2012,2014,7,Yes,Yes,Yes
300,South Carolina,State Representative,51,David Weeks,DEM,2008,2010,5,Yes,Yes,Yes
55,South Carolina,State Representative,52,Laurie Slade Funderburk,DEM,2012,2014,5,No,Yes,Yes
301,South Carolina,State Representative,52,Laurie Slade Funderburk,DEM,2008,2010,3,Yes,Yes,Yes
56,South Carolina,State Representative,53,Ted Martin Vick,DEM,2012,2014,5,No,Yes,Yes
302,South Carolina,State Representative,53,Ted Martin Vick,DEM,2008,2010,3,Yes,Yes,Yes
57,South Carolina,State Representative,54,Elizabeth Munnerlyn,DEM,2012,2014,2,Yes,Yes,Yes
303,South Carolina,State Representative,54,Douglas Jennings Jr.,DEM,2008,2010,5,Yes,Yes,Yes
58,South Carolina,State Representative,55,Jackie Hayes,DEM,2012,2014,7,Yes,No,Yes
304,South Carolina,State Representative,55,Jackie Hayes,DEM,2008,2010,5,Yes,No,Yes
59,South Carolina,State Representative,56,Mike Ryhal,PETITIONING CANDIDATE,2012,2014,1,No,Yes,No
305,South Carolina,State Representative,56,Denny Neilson,DEM,2008,2010,5,Yes,Yes,No
60,South Carolina,State Representative,57,Wayne George,DEM,2012,2014,1,No,Yes,Yes
306,South Carolina,State Representative,57,James Battle Jr.,DEM,2008,2010,5,Yes,Yes,Yes
61,South Carolina,State Representative,58,Liston Barfield,REP,2012,2014,7,No,Yes,Yes
307,South Carolina,State Representative,58,Liston Barfield,REP,2008,2010,5,No,Yes,Yes
62,South Carolina,State Representative,59,Terry Alexander,DEM,2012,2014,4,Yes,Yes,Yes
308,South Carolina,State Representative,59,Terry Alexander,DEM,2008,2010,2,Yes,Yes,Yes
63,South Carolina,State Representative,60,Phillip Lowe,REP,2012,2014,4,Yes,Yes,Yes
310,South Carolina,State Representative,60,Phillip Lowe,REP,2008,2010,2,No,Yes,Yes
64,South Carolina,State Representative,61,Lester Branham Jr.,DEM,2012,2014,6,Yes,Yes,Yes
311,South Carolina,State Representative,61,Lester Branham Jr.,DEM,2008,2010,4,Yes,Yes,Yes
65,South Carolina,State Representative,62,Robert Williams,DEM,2012,2014,4,No,No,Yes
312,South Carolina,State Representative,62,Robert Williams,DEM,2008,2010,2,Yes,No,Yes
66,South Carolina,State Representative,63,Kris Crawford,REP,2012,2014,4,No,Yes,Yes
313,South Carolina,State Representative,63,Kris Crawford,REP,2008,2010,2,No,Yes,Yes
67,South Carolina,State Representative,64,Robert Ridgeway III,PETITIONING CANDIDATE,2012,2014,1,No,No,Yes
314,South Carolina,State Representative,64,Cathy Brand Harvin,DEM,2008,2010,2,No,No,Yes
68,South Carolina,State Representative,65,Jay Lucas,REP,2012,2014,7,Yes,Yes,Yes
315,South Carolina,State Representative,65,Jay Lucas,REP,2008,2010,5,Yes,Yes,Yes
69,South Carolina,State Representative,66,Gilda Cobb-Hunter,DEM,2012,2014,7,Yes,Yes,Yes
316,South Carolina,State Representative,66,Gilda Cobb-Hunter,DEM,2008,2010,5,No,Yes,Yes
70,South Carolina,State Representative,67,George Murrell Smith Jr.,REP,2012,2014,6,Yes,Yes,Yes
317,South Carolina,State Representative,67,George Murrell Smith Jr.,REP,2008,2010,4,Yes,Yes,Yes
71,South Carolina,State Representative,68,Heather Ammons Crawford,REP,2012,2014,1,No,Yes,Yes
318,South Carolina,State Representative,68,Thad Viers,REP,2008,2010,4,Yes,Yes,Yes
72,South Carolina,State Representative,69,Rick Quinn Jr.,REP,2012,2014,2,No,Yes,No
319,South Carolina,State Representative,69,Ted Pitts,REP,2008,2010,4,Yes,Yes,No
73,South Carolina,State Representative,70,Joseph Neal,DEM,2012,2014,7,Yes,Yes,Yes
321,South Carolina,State Representative,70,Joseph Neal,DEM,2008,2010,5,Yes,Yes,Yes
74,South Carolina,State Representative,71,Nathan Ballentine,REP,2012,2014,5,Yes,Yes,No
322,South Carolina,State Representative,71,Nathan Ballentine,REP,2008,2010,3,Yes,Yes,No
75,South Carolina,State Representative,72,James Smith Jr.,DEM,2012,2014,2,Yes,Yes,Yes
323,South Carolina,State Representative,72,Jim Smith Jr.,DEM,2008,2010,5,Yes,Yes,Yes
76,South Carolina,State Representative,73,Chris Hart,DEM,2012,2014,4,Yes,Yes,Yes
324,South Carolina,State Representative,73,Chris Hart,DEM,2008,2010,2,Yes,Yes,Yes
77,South Carolina,State Representative,74,James Todd Rutherford,DEM,2012,2014,7,Yes,Yes,Yes
325,South Carolina,State Representative,74,James Todd Rutherford,DEM,2008,2010,5,No,Yes,Yes
78,South Carolina,State Representative,75,Kirkman Finlay III,REP,2012,2014,1,No,Yes,Yes
326,South Carolina,State Representative,75,James Hodges Harrison,REP,2008,2010,5,Yes,Yes,Yes
79,South Carolina,State Representative,76,Leon Howard,DEM,2012,2014,7,No,No,Yes
327,South Carolina,State Representative,76,Leon Howard,DEM,2008,2010,5,No,No,Yes
80,South Carolina,State Representative,77,Joe McEachern,DEM,2012,2014,3,Yes,No,Yes
328,South Carolina,State Representative,77,Joe McEachern,DEM,2008,2010,1,No,No,Yes
81,South Carolina,State Representative,78,Beth Bernstein,DEM,2012,2014,1,No,Yes,Yes
329,South Carolina,State Representative,78,Joan Brady,REP,2008,2010,3,Yes,Yes,Yes
82,South Carolina,State Representative,79,Mia McLeod,DEM,2012,2014,2,Yes,Yes,Yes
330,South Carolina,State Representative,79,Anton Gunn,DEM,2008,2010,1,No,Yes,Yes
83,South Carolina,State Representative,80,Jimmy Bales,DEM,2012,2014,7,Yes,Yes,Yes
332,South Carolina,State Representative,80,Jimmy Bales,DEM,2008,2010,5,Yes,Yes,Yes
84,South Carolina,State Representative,81,Don Wells,REP,2012,2014,1,No,Yes,Yes
333,South Carolina,State Representative,81,Tom Young,REP,2008,2010,1,Yes,Yes,Yes
85,South Carolina,State Representative,82,William Clyburn,DEM,2012,2014,7,Yes,Yes,Yes
334,South Carolina,State Representative,82,William Clyburn,DEM,2008,2010,5,Yes,Yes,Yes
86,South Carolina,State Representative,83,Bill Hixon,REP,2012,2014,2,Yes,Yes,Yes
335,South Carolina,State Representative,83,Don Smith,REP,2008,2010,5,No,Yes,Yes
87,South Carolina,State Representative,84,James Roland Smith,REP,2012,2014,7,Yes,Yes,Yes
336,South Carolina,State Representative,84,James Roland Smith,REP,2008,2010,5,No,Yes,Yes
88,South Carolina,State Representative,85,Chip Huggins Jr.,REP,2012,2014,7,Yes,Yes,Yes
337,South Carolina,State Representative,85,Chip Huggins Jr.,REP,2008,2010,5,No,Yes,Yes
89,South Carolina,State Representative,86,Bill Taylor,REP,2012,2014,2,Yes,Yes,Yes
338,South Carolina,State Representative,86,Jim Stewart,REP,2008,2010,4,Yes,Yes,Yes
90,South Carolina,State Representative,87,Todd Atwater,REP,2012,2014,2,Yes,Yes,No
339,South Carolina,State Representative,87,Nikki Haley,REP,2008,2010,3,No,Yes,No
91,South Carolina,State Representative,88,Mac Toole,REP,2012,2014,6,Yes,Yes,Yes
340,South Carolina,State Representative,88,Mac Toole,REP,2008,2010,4,Yes,Yes,Yes
92,South Carolina,State Representative,89,Kenny Bingham,REP,2012,2014,7,Yes,Yes,No
341,South Carolina,State Representative,89,Kenny Bingham,REP,2008,2010,5,Yes,Yes,No
93,South Carolina,State Representative,90,Bakari Sellers,DEM,2012,2014,4,No,Yes,Yes
343,South Carolina,State Representative,90,Bakari Sellers,DEM,2008,2010,2,Yes,Yes,Yes
94,South Carolina,State Representative,91,Lonnie Hosey,DEM,2012,2014,7,No,Yes,Yes
344,South Carolina,State Representative,91,Lonnie Hosey,DEM,2008,2010,5,Yes,Yes,Yes
95,South Carolina,State Representative,92,Joe Daning,REP,2012,2014,3,Yes,Yes,Yes
345,South Carolina,State Representative,92,Joe Daning,REP,2008,2010,1,Yes,Yes,Yes
96,South Carolina,State Representative,93,Harry Ott Jr.,DEM,2012,2014,7,Yes,Yes,Yes
346,South Carolina,State Representative,93,Harry Ott Jr.,DEM,2008,2010,5,Yes,Yes,Yes
